16,AK,ANCH,L_1980,GR,N,2,5,322.5440358,38.4140568,29.59325987,16.72080984,0,0,0,-11.46744064,-15.3090143,-26.68439896,-7.82256048,-10.33977124,-33.97990513,-17.23172605,-36.68986094,-117.2304758,-4.615842926,-7.631491515,-20.06452641,352.782207,0,57.293365,307.174596,7.611537118,19.33933858,5.727515212,16.85977841
17,AK,ANCH,L_1980,GR,Y,2,5,322.5594063,38.43784982,29.58655818,16.73509739,0,0,0,-10.96835705,-13.42187451,-20.94507052,-6.617303805,-7.536357777,-26.58731596,-24.69351852,-53.69558247,-162.1469176,-6.799161914,-14.0161579,-35.1393842,352.782207,425,356.677581,432.781063,7.336792164,18.55109645,5.350476912,15.9536625
18,AK,ANCH,L_1980,GR,N,0.5,5,322.5132648,38.35907287,29.5366735,16.6575346,0,0,0,-25.83639028,-35.48089461,-76.09885235,-3.276614985,-4.7047028,-15.09909743,-4.600184793,-9.352268834,-31.3258976,-16.61844127,-32.85075027,-79.42793915,352.782207,0,65.686066,284.037396,8.247746578,20.15117395,5.829399622,17.31495643
19,AK,ANCH,L_1980,GR,Y,0.5,5,322.5344689,38.39161717,29.53477704,16.67102768,0,0,0,-23.66939721,-29.29735552,-64.82786072,-3.105591764,-4.309885186,-14.14934196,-5.862767928,-11.96517576,-39.31939537,-22.8298098,-47.76520211,-113.0962746,352.782207,425,393.126902,381.59656,7.868383559,19.10833607,5.67028744,16.93537914
20,AK,ANCH,L_1980,WR,N,0,0,324.1211384,39.12041578,29.74939774,17.05099949,-5.720635106,-10.14036395,-145.7509535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,AK,ANCH,L_2004,BR,N,0,0,273.5451789,16.03604096,25.69472066,6.965620195,24.0002733,32.06666059,-19.50874378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,AK,ANCH,L_2004,GR,N,5,30,272.1012748,15.38976474,25.63537929,6.791875961,0,0,0,-6.660393125,-7.915748588,-12.29852494,-10.39545853,-14.30873531,-48.21804798,-22.90932357,-42.98408195,-136.0317321,-0.513620483,-0.297338175,-0.740046193,353.410475,0,0,340.748591,6.759057792,17.84116066,5.299332928,16.30215624
23,AK,ANCH,L_2004,GR,Y,5,30,272.0118806,15.40584981,25.61970784,6.796053306,0,0,0,-5.844486051,-7.6582371,-10.6442355,-7.796365511,-7.708358801,-31.2511985,-35.68550119,-76.05166153,-221.2008437,-1.656568646,-1.811169449,-5.181007243,353.410475,425,233.70791,520.708086,6.360881344,17.08925263,4.803901848,15.08385968
24,AK,ANCH,L_2004,GR,N,2,30,272.2880201,15.35438359,25.57113019,6.732816504,0,0,0,-12.21980296,-17.44552234,-29.46856728,-7.669434522,-10.96541974,-35.42317674,-18.3170318,-33.43178297,-107.3127452,-2.802272459,-2.896630129,-6.604777736,353.410475,0,16.154053,299.782649,7.650871498,19.7078902,5.683597286,17.0817584
25,AK,ANCH,L_2004,GR,Y,2,30,272.2418263,15.37724636,25.54527166,6.739287545,0,0,0,-10.85743233,-14.28184135,-21.45392401,-6.222380549,-7.101680926,-25.48467636,-27.07727791,-56.60324169,-169.6897134,-6.266331312,-13.18065432,-30.48485019,353.410475,425,282.845124,458.090733,7.242207976,18.5794681,5.221322909,15.84055228
